ID,REFERENCES,SIO2,TIO2,AL2O3,FEOT,MNO,MGO,CAO,CR2O3,FE SKARN,AU  SKARN,CU  SKARN,ZN  SKARN,W  SKARN,MO  SKARN,SN  SKARN
2730,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",36.559,0,8.595,18.907,2.212,0.002,32.712,0,0,0,0,0,1,1,0
2731,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,36.558,0,4.487,22.798,0.176,0.011,34.749,0.018,1,1,1,0,0,0,0
2732,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.558,0,2.678,25.422,0.858,0,34.235,0,0,0,0,1,1,0,1
2733,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.557,0.277,6.021,21.197,0.297,0.064,34.91,0,0,0,0,1,1,0,1
2734,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",36.555,1.425,11.721,14.658,5.951,0.056,28.57,0.015,0,0,0,0,1,1,0
2735,"In Situ LA-ICP-MS of Zoned Garnets from the Huanggang Skarn Iron每Tin Polymetallic Deposit, Southeastern Mongolia, Northern China",36.552,0,17.246,7.129,2.267,0.031,34.809,0,1,0,0,0,0,0,1
2736,"Fingerprinting the Hydrothermal Fluid Characteristics from LA-ICP-MS Trace Element Geochemistry of Garnet in the Yongping Cu Deposit, SE China",36.55,0.01,5.99,18.94,0.32,0.02,34.37,0,0,0,1,0,0,0,0
2737,"Two generations of garnets and their relevance for the hydrothermal fluid evolution of the Hongyuntan deposit, NW China ",36.55,0.42,5.22,23.93,0.42,0.1,32.12,0,1,0,0,0,0,0,0
2738,"Chemical composition, genesis and exploration implication of garnet from the Hongshan Cu-Mo skarn deposit, SW China",36.55,2.14,10.29,14.69,0.63,0.27,34.33,0,0,0,1,0,0,1,0
2739,"Metasomatic changes during periodic fluid flux recorded in grandite garnet from the Weondong W-skarn deposit, South Korea",36.55,0.02,9.17,18.369,0.2,0.17,33.24,0,0,0,0,0,1,0,0
2740,Garnet composition as an indicator of Cu mineralization: evidence from skarn deposits of NW Iran,36.55,0.56,7.16,24.993,0.58,0.05,30.15,0,1,0,1,0,0,0,0
2741,"Geochemistry of the garnets in the Baiganhu W每Sn orefield, NW China",36.55,0.11,5.82,24.4,4.81,0,28.24,0,0,0,0,0,1,0,1
2742,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.548,0.141,8.544,18.009,0.905,0.079,34.833,0,0,0,0,1,1,0,1
2743,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",36.543,0.497,7.282,20.31,0.325,0.053,33.207,0,0,0,1,0,1,0,0
2744,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.54,0.464,8.71,16.68,0.322,0.098,34.68,0,0,0,0,0,0,0,1
2745,"Fluid metasomatic genesis of stratiform skarn in the Suoerkuduke Cu-Mo deposit, East Junggar, NW China",36.54,0,6.69,19.602,0.66,0,33.73,0,0,0,1,0,0,1,0
2746,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",36.538,0.878,5.12,20.507,0.331,0.601,33.489,0,0,1,1,0,0,1,0
2747,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",36.536,0,9.383,18.432,3.592,0.035,31.049,0.066,0,0,0,0,1,1,0
2748,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",36.534,0.242,4.073,22.996,0.39,0.159,32.978,0,0,1,1,0,0,1,0
2749,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",36.532,0.63,7.433,19.88,0.293,0.078,33.159,0,0,0,1,0,1,0,0
2750,"Multigeneration garnets record the fluid evolution of volcanic-hosted skarn iron deposit: Study of the Yamansu deposit, NW China",36.53,0.01,0,27.57,0.26,0.03,32.34,0.06,1,0,0,0,0,0,0
2751,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.53,0,10.43,14.99,0.264,0,34.99,0,0,0,0,0,0,0,1
2752,"Mineralization processes of the Mount Garnet Zinc deposit, NE Queensland (Australia): Insights from garnet geochemistry and U-Pb geochronology",36.53,0,8.47,18.016,0.54,0,34.454,0,0,0,0,1,0,0,0
2753,"Mineralization processes of the Mount Garnet Zinc deposit, NE Queensland (Australia): Insights from garnet geochemistry and U-Pb geochronology",36.53,0,7.59,18.935,0.573,0,34.226,0,0,0,0,1,0,0,0
2754,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.53,0.314,16.35,7.45,1.189,0,34.08,0,0,0,0,0,0,0,1
2755,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.53,0.111,6.23,19.96,0,0.047,34.06,0,0,0,0,0,0,0,1
2756,"Mineralogy and fluid characteristics of the Waschleithe Zn skarn 每 a distal part of the Schwarzenberg mineral system, Erzgebirge, Germany",36.53,0.48,16.19,7.63,1.17,0,35.43,0,0,0,0,1,0,0,0
2757,"Chemical composition, genesis and exploration implication of garnet from the Hongshan Cu-Mo skarn deposit, SW China",36.53,1.13,9.67,16.02,0.52,0.17,34.27,0,0,0,1,0,0,1,0
2758,"Chemical composition, genesis and exploration implication of garnet from the Hongshan Cu-Mo skarn deposit, SW China",36.53,0.62,10.88,15.18,0.55,0.16,34.21,0,0,0,1,0,0,1,0
2759,"Garnets in porphyry每skarn systems: A LA每ICP每MS, fluid inclusion, and stable isotope study of garnets from the Hongniu每Hongshan copper deposit, Zhongdian area, NW Yunnan Province, China",36.53,0,0.54,26.697,0.31,0.17,31.98,0,0,0,1,0,0,0,0
2760,"In situ major and trace elements of garnet and scheelite in the Nuri Cu每W每Mo deposit, South Gangdese, Tibet: Implications for mineral genesis and ore-forming fluid records",36.529,0.296,9.992,16.471,1.983,0.073,32.444,0.054,0,0,1,0,1,1,0
2761,"In situ major and trace elements of garnet and scheelite in the Nuri Cu每W每Mo deposit, South Gangdese, Tibet: Implications for mineral genesis and ore-forming fluid records",36.529,0,5.54,21.911,1.867,0.045,32.471,0.047,0,0,1,0,1,1,0
2762,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.527,0.074,7.994,18.601,0.774,0.096,34.916,0,0,0,0,1,1,0,1
2763,"In situ major and trace elements of garnet and scheelite in the Nuri Cu每W每Mo deposit, South Gangdese, Tibet: Implications for mineral genesis and ore-forming fluid records",36.521,0.097,10.751,14.231,1.265,0.02,33.885,0,0,0,1,0,1,1,0
2764,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.52,0,13.14,11.29,0.874,0.157,34.87,0,0,0,0,0,0,0,1
2765,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.52,0.104,5.99,20.48,0,0.038,34.23,0,0,0,0,0,0,0,1
2766,"Relationship between garnet skarn and W mineralization: A case study from the Tongshankou Cu-Mo-W deposit, Daye, Hubei",36.52,0,0.71,26.83,0.13,0.19,33.24,0,0,0,1,0,1,1,0
2767,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.52,0.135,8.843,16.91,1.523,0,32.526,0,1,0,0,1,0,0,0
2768,"Mineralogy and fluid characteristics of the Waschleithe Zn skarn 每 a distal part of the Schwarzenberg mineral system, Erzgebirge, Germany",36.52,0.57,14.55,9.88,1.05,0,34.82,0,0,0,0,1,0,0,0
2769,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.518,0.055,3.436,25.431,0.453,0.044,32.016,0,1,0,0,1,0,0,0
2770,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.513,0.001,3.98,24.215,0.423,0.014,32.086,0.02,1,0,0,1,0,0,0
2771,"Fingerprinting the Hydrothermal Fluid Characteristics from LA-ICP-MS Trace Element Geochemistry of Garnet in the Yongping Cu Deposit, SE China",36.51,0,7.03,19.61,0.33,0.05,34.57,0.04,0,0,1,0,0,0,0
2772,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.51,0,7.19,18.69,0.367,0.108,33.97,0,0,0,0,0,0,0,1
2773,"Skarn formation and trace elements in garnet and associated minerals from Zhibula copper deposit, Gangdese Belt, southern Tibet",36.51,0.37,7.09,19.206,0.43,0.06,32.97,0,0,0,1,0,0,0,0
2774,Sequential trace element analysis of zoned skarn garnet: Implications for multi-stage fluxing and flow of magmatic fluid into a skarn system,36.51,0,5.43,21.339,0.93,0.15,33.51,0,1,0,0,1,0,0,0
2775,"Mineralogy and fluid characteristics of the Waschleithe Zn skarn 每 a distal part of the Schwarzenberg mineral system, Erzgebirge, Germany",36.51,0.4,18.39,5.28,3.85,0,33.07,0,0,0,0,1,0,0,0
2776,"IN SITU U-Pb DATING OF GARNET AND CASSITERITE FROM THE KANBAUK W-Sn(-F) SKARN DEPOSIT, DAWEI REGION, SOUTHERN MYANMAR: NEW INSIGHTS ON THE REGIONAL Sn-W METALLOGENY IN THE SOUTHEAST Asia TIN BELT",36.51,0.02,19.25,6.643,8.32,0,26.45,0,0,0,0,0,1,0,1
2777,"In situ major and trace elements of garnet and scheelite in the Nuri Cu每W每Mo deposit, South Gangdese, Tibet: Implications for mineral genesis and ore-forming fluid records",36.508,0.334,10.478,15.397,3.196,0.076,31.023,0,0,0,1,0,1,1,0
2778,"Garnet major and trace element evidence of the alteration and mineralizing processes associated with genesis of the Qiaomaishan skarn deposit, Xuancheng ore district, eastern China",36.506,1.657,12.275,13.897,0.276,0.379,34.145,0,0,0,1,0,1,0,0
2779,"In situ major and trace elements of garnet and scheelite in the Nuri Cu每W每Mo deposit, South Gangdese, Tibet: Implications for mineral genesis and ore-forming fluid records",36.505,1.011,14.481,9.347,0.548,0.178,34.748,0.039,0,0,1,0,1,1,0
2780,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",36.504,0.196,4.158,22.414,0.306,0.188,32.895,0,0,1,1,0,0,1,0
2781,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.501,0.034,9.204,17.087,1.491,0,31.915,0.015,1,0,0,1,0,0,0
2782,"Using garnet geochemistry discriminating different skarn mineralization systems: Perspective from Huangshaping W-Mo-Sn-Cu polymetallic deposit, South China",36.5,0.393,6.963,18.847,0.587,0.215,33.272,0,0,0,1,0,1,1,1
2783,"Mineralogy and geochemistry of the San Martin skarn deposit, Zacatecas",36.5,0.74,12.5,11.607,0.21,0.04,36.1,0,0,0,1,1,0,0,0
2784,Sequential trace element analysis of zoned skarn garnet: Implications for multi-stage fluxing and flow of magmatic fluid into a skarn system,36.5,0,5.01,22.23,0.82,0.1,33.98,0,1,0,0,1,0,0,0
2785,"Metasomatic changes during periodic fluid flux recorded in grandite garnet from the Weondong W-skarn deposit, South Korea",36.5,0.17,9.63,17.09,0.23,0.18,33.58,0,0,0,0,0,1,0,0
2786,Garnet composition as an indicator of Cu mineralization: evidence from skarn deposits of NW Iran,36.5,0.25,7.29,23.772,1.1,0.03,30.54,0,1,0,0,0,0,0,0
2787,"In Situ LA-ICP-MS of Zoned Garnets from the Huanggang Skarn Iron每Tin Polymetallic Deposit, Southeastern Mongolia, Northern China",36.498,0,16.413,8.083,2.146,0.037,35.042,0,1,0,0,0,0,0,1
2788,"Using garnet geochemistry discriminating different skarn mineralization systems: Perspective from Huangshaping W-Mo-Sn-Cu polymetallic deposit, South China",36.496,0.045,5.597,20.597,1.218,0.297,32.922,0.006,0,0,1,0,1,1,1
2789,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.496,0.236,7.021,19.139,0.49,0.071,33.698,0,0,0,0,0,0,0,1
2790,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.494,0.062,4.422,22.686,0.544,0.104,34.408,0,0,0,0,1,1,0,1
2791,"In situ LA-ICP-MS study of garnets in the Makeng Fe skarn deposit, eastern China: Fluctuating fluid flow, ore-forming conditions and implication for mineral exploration",36.493,0.069,5.372,22.524,1.472,0.108,33.143,0,1,0,0,0,0,0,0
2792,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.49,0,16.25,4.17,0.179,2.71,36.34,0,0,0,0,0,0,0,1
2793,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.49,0,8.42,18.39,0.447,0.071,34.13,0,0,0,0,0,0,0,1
2794,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.49,0.032,9.31,15.51,0.474,0.398,34.06,0,0,0,0,0,0,0,1
2795,"Chemical composition, genesis and exploration implication of garnet from the Hongshan Cu-Mo skarn deposit, SW China",36.49,1.52,11.54,13.16,0.62,0.3,34.12,0,0,0,1,0,0,1,0
2796,"Fluid metasomatic genesis of stratiform skarn in the Suoerkuduke Cu-Mo deposit, East Junggar, NW China",36.49,0.35,7.71,18.324,0.83,0,33.82,0,0,0,1,0,0,1,0
2797,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.489,0.041,3.687,25.227,0.389,0.034,32.072,0,1,0,0,1,0,0,0
2798,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",36.487,0.028,3.475,23.724,0.345,0.18,33.061,0,0,1,1,0,0,1,0
2799,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",36.486,0.269,19.458,11.171,16.016,0.125,15.542,0.091,0,0,0,0,1,1,0
2800,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,36.486,0.001,4.332,25.904,0.259,0.039,33.508,0,1,1,1,0,0,0,0
2801,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.485,0,7.093,19.488,1.433,0,32.172,0.015,1,0,0,1,0,0,0
2802,"Garnet U-Pb dating of the Yinan Au-Cu skarn deposit, Luxi District, North China Craton: Implications for district-wide coeval Au-Cu and Fe skarn mineralization",36.481,0.021,2.45,26.913,0.16,0.135,34.193,0,1,1,1,0,0,0,0
2803,"Chemical composition and evolution of the garnets in the Astamal Fe-LREE distal skarn deposit, Qara-Dagh每Sabalan metallogenic belt, Lesser Caucasus, NW Iran",36.48,0.21,4.53,26.11,0.98,0.25,31.37,0.09,1,0,0,0,0,0,0
2804,"Mineralization processes of the Mount Garnet Zinc deposit, NE Queensland (Australia): Insights from garnet geochemistry and U-Pb geochronology",36.48,0,11.92,13.896,0.636,0,34.601,0,0,0,0,1,0,0,0
2805,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.48,0.042,5.31,21.48,0.153,0.06,33.87,0,0,0,0,0,0,0,1
2806,REE in skarn systems: A LA-ICP-MS study of garnets from the Crown Jewel gold deposit,36.48,1.5,9.55,15.773,0.55,0,33.69,0,0,1,0,0,0,0,0
2807,"Skarn Zonation of the Giant Jiama Cu-Mo-Au Deposit in Southern Tibet, SW China",36.48,0.086,3.335,24.113,0.299,0.102,32.968,0,0,1,1,0,0,1,0
2808,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.48,0,10.88,16.79,0.714,0.092,32.28,0,0,0,0,0,0,0,1
2809," The formation and trace elements of garnet in the skarn zone from the Xinqiao Cu-S-Fe-Au deposit, Tongling ore district, Anhui Province, Eastern China",36.479,0.01,1.072,27.543,0.685,0,33.654,0,1,1,1,0,0,0,0
2810,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.476,0.12,7.121,19.215,0.677,0.12,34.735,0,0,0,0,1,1,0,1
2811,"In situ major and trace elements of garnet and scheelite in the Nuri Cu每W每Mo deposit, South Gangdese, Tibet: Implications for mineral genesis and ore-forming fluid records",36.473,0.193,10.648,14.414,1.153,0.041,33.928,0.005,0,0,1,0,1,1,0
2812,"Decoding the oxygen fugacity of ore-forming fluids from garnet chemistry, the Longgen skarn Pb-Zn deposit, Tibet",36.47,2.28,15.71,3.82,0.12,1.71,36.66,0.02,0,0,0,1,0,0,0
2813,"Decoding the oxygen fugacity of ore-forming fluids from garnet chemistry, the Longgen skarn Pb-Zn deposit, Tibet",36.47,2.28,15.71,3.82,0.12,1.71,36.66,0.02,0,0,0,1,0,0,0
2814,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.47,0,11.85,13.66,0,0,35.62,0,0,0,0,0,0,0,1
2815,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.47,0,10.76,13.79,0.74,0.105,34.42,0,0,0,0,0,0,0,1
2816,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.47,0.065,6.96,19.27,0.308,0.115,33.97,0,0,0,0,0,0,0,1
2817,REE in skarn systems: A LA-ICP-MS study of garnets from the Crown Jewel gold deposit,36.47,0.22,8.86,17.912,0.42,0.02,33.35,0,0,1,0,0,0,0,0
2818,"IN SITU U-Pb DATING OF GARNET AND CASSITERITE FROM THE KANBAUK W-Sn(-F) SKARN DEPOSIT, DAWEI REGION, SOUTHERN MYANMAR: NEW INSIGHTS ON THE REGIONAL Sn-W METALLOGENY IN THE SOUTHEAST Asia TIN BELT",36.47,0.06,19.34,10.142,9.43,0.06,22.35,0,0,0,0,0,1,0,1
2819,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.467,0,6.324,20.108,1.987,0.002,31.293,0,1,0,0,1,0,0,0
2820,"Garnet Geochemistry of Reduced Skarn System: Implications for Fluid Evolution and Skarn Formation of the Zhuxiling W (Mo) Deposit, China",36.464,1.555,8.473,17.604,4.023,0.039,30.389,0.018,0,0,0,0,1,1,0
2821,Unveiling growth histories of multi-generational garnet in a single skarn deposit via newly-developed LA-ICP-MS Usingle bondPb dating of grandite,36.462,0,3.387,27.226,0.234,0.024,33.454,0,1,1,1,0,0,0,0
2822,"Garnet U-Pb dating of the Yinan Au-Cu skarn deposit, Luxi District, North China Craton: Implications for district-wide coeval Au-Cu and Fe skarn mineralization",36.461,0.279,3.63,25.675,0.195,0.084,33.104,0.01,1,1,1,0,0,0,0
2823,"The Age and Origin of the Ruwai Polymetallic Skarn Deposit, Indonesia: Evidence of Cretaceous Mineralization in the Central Borneo Metallogenic Belt",36.46,0.256,6.926,19.844,1.061,0,32.038,0.012,1,0,0,1,0,0,0
2824,Mineral chemistry of the Geyer SW tin skarn deposit: understanding variable fluid/rock ratios and metal fluxes,36.46,0.176,5.53,23.84,0.333,0.382,34.09,0,0,0,0,0,0,0,1
